conf_num z qprop_value
55 4 (0.007348361940859657-0.00013095463451500097j)
55 5 (0.0023165591255772146-7.628085194656734e-05j)
55 6 (0.0007808264965611371-3.142300333582985e-05j)
55 7 (0.0002879351994185537-1.371956915829146e-05j)
55 8 (0.00011579796301461573-4.5395139758240715e-06j)
55 9 (4.8615052148249675e-05-1.0075145933537622e-06j)
55 10 (2.1048608399621517e-05-8.737038953863422e-08j)
55 11 (9.0620254207695e-06+9.64500946289562e-08j)
55 12 (4.159490043453477e-06+1.764034952203265e-07j)
55 13 (1.906241864980865e-06+9.957909077875179e-08j)
55 14 (8.526880934981432e-07+4.467983324225426e-08j)
55 15 (4.032130237119853e-07+6.769645794325302e-09j)
55 16 (1.902108187213714e-07-4.5893480001677653e-10j)
55 17 (8.991736873385957e-08-1.4580585045529474e-09j)
55 18 (4.35459918363859e-08-1.2771498544841923e-09j)
55 19 (2.0058422857950718e-08+1.3086619563720724e-09j)
55 20 (9.881621029144598e-09+7.789356774268229e-10j)
55 21 (4.695635377599564e-09+2.0937709216824257e-10j)
55 22 (2.3964824893724604e-09+7.258197991373409e-11j)
55 23 (9.191713530388724e-10-3.658954420929256e-11j)
55 24 (5.2946765927321097e-11-1.1533311406705353e-10j)
55 25 (-5.028024712126389e-10-3.125312169844007e-10j)
55 26 (-1.362331817422576e-09-5.893404405718469e-10j)
55 27 (-3.072635708098459e-09-9.724348940437529e-10j)
55 28 (-6.700264484877462e-09-2.4800782640586763e-09j)
55 29 (-1.621000744532412e-08-4.628594406370764e-09j)
55 30 (-3.63306283668013e-08-7.477371514948618e-09j)
55 31 (-8.009706399079163e-08-1.1569590293557026e-08j)
55 32 (-1.6488302666960702e-07-2.3789107990933465e-08j)
55 33 (-3.769515018375981e-07-5.146273197570385e-08j)
55 34 (-7.480451262555901e-07-5.277977782700065e-08j)
55 35 (-1.5672127940330053e-06-1.3401630346714588e-07j)
55 36 (-3.400228066608726e-06-3.91111842357552e-07j)
55 37 (-7.54231684865053e-06-6.705825355693948e-07j)
55 38 (-1.7723804914474475e-05-8.55203510957474e-07j)
55 39 (-4.141416736207677e-05-4.1983096022142866e-07j)
55 40 (-0.00010100477865749146-3.6420109035864978e-06j)
55 41 (-0.0002491459833265068-1.0434335911636162e-05j)
55 42 (-0.0007218423125169749-2.4746848408229605e-05j)
55 43 (-0.0022115057032328763-5.274503298009437e-05j)
55 44 (-0.0072469006560769164-0.0001468181593899709j)
55 45 (-0.025698401569919708-0.0002679779319625503j)
55 46 (-0.10039051923241028-0.00028291629211176314j)
55 47 (-0.4130380088720414-7.713356234886059e-05j)
56 0 (1.2323691566740787e-14-0.00037573277517667235j)
56 1 (0.41292482613366177-0.000690626034693012j)
56 2 (0.10136110113940831+0.0001325566803987763j)
56 3 (0.025751657192306925+0.00048104246170304704j)
56 4 (0.007067578477116965+0.000237692158449929j)
56 5 (0.0022691103179970683+6.6937735921561e-05j)
56 6 (0.0007926433737572553+1.7951188200258978e-05j)
56 7 (0.000305987422079945+2.1302082264331984e-06j)
56 8 (0.00012099282249485358-1.4410072600574597e-06j)
56 9 (5.0501491316625875e-05-7.956153772691119e-07j)
56 10 (2.0990716837504337e-05-6.258397568902118e-07j)
56 11 (9.117258848487808e-06-1.5234308852454316e-07j)
56 12 (3.973011322497902e-06-7.222140272998169e-08j)
56 13 (1.7847122508526052e-06-4.3978390574654015e-08j)
56 14 (7.522709832165818e-07-6.478853844704618e-09j)
56 15 (3.2211642150145946e-07-5.423851249012016e-09j)
56 16 (1.544935295631115e-07+1.1816703942267196e-09j)
56 17 (7.153394693824709e-08-2.498373965952512e-09j)
56 18 (3.1272714906477825e-08-5.601366419437128e-10j)
56 19 (1.4318100274641655e-08-6.89623992387565e-10j)
56 20 (6.617840417985323e-09-4.327561815446623e-11j)
56 21 (3.305763961740877e-09-4.3097005316475523e-11j)
56 22 (1.2773930308373447e-09-4.25867793332001e-11j)
56 23 (3.968679325858119e-10+2.3079105836863463e-10j)
56 24 (-2.473629629196957e-10+1.257965873302956e-10j)
56 25 (-1.0809960052938499e-09-1.6600002460720905e-10j)
56 26 (-2.410465047931171e-09-5.656010511116531e-10j)
56 27 (-5.105715278398483e-09-1.2487015129502835e-09j)
56 28 (-1.0272044477138009e-08-2.3763390164026757e-09j)
56 29 (-2.019444793665637e-08-3.2558994433971554e-09j)
56 30 (-3.827416020872328e-08-4.4266026050582405e-09j)
56 31 (-8.212375041015376e-08-5.080461817507877e-09j)
56 32 (-1.829528002925908e-07-7.560749117854495e-09j)
56 33 (-4.133793824409541e-07-1.7134921451384167e-08j)
56 34 (-8.99477029224644e-07-5.5832930614483485e-08j)
56 35 (-1.9550719387453384e-06-1.062302743728366e-07j)
56 36 (-4.282692208697576e-06-1.520505027005792e-07j)
56 37 (-9.409724543735936e-06-2.505841402177096e-07j)
56 38 (-2.136656009650467e-05-1.0460993184095405e-07j)
56 39 (-5.035190383084064e-05-2.48994626237033e-07j)
56 40 (-0.0001215593375564865+1.468079045899596e-07j)
56 41 (-0.0003108343674719447-2.3250935469056375e-06j)
56 42 (-0.000821907633589746-7.816071027327699e-06j)
56 43 (-0.002422425461656891-4.2654613777375437e-05j)
56 44 (-0.007617031600569657-9.497592611141651e-05j)
56 45 (-0.026517684540995415+6.0965076380684204e-05j)
56 46 (-0.10180035374501764-0.0001727573454700171j)
56 47 (-0.4123903525996764-0.0003482677333612351j)
57 0 (2.2773442169327e-15+0.00016657560705381463j)
57 1 (0.40976288658394594-0.0004041014821550963j)
57 2 (0.10117675481624762-0.00057947414584091j)
57 3 (0.026182926434412685-0.00022990339132320076j)
57 4 (0.007497356811886598-7.635174269619454e-05j)
57 5 (0.0023272007034098444-1.0598159584424806e-05j)
57 6 (0.0007500887591658724+3.1767381677586862e-06j)
57 7 (0.00026880669852141157+9.32767381944994e-06j)
57 8 (0.00010560434045408215+1.2713458336544322e-06j)
57 9 (4.475808600600931e-05-6.824491286720719e-08j)
57 10 (1.890826132096717e-05-1.1213428866679992e-07j)
57 11 (7.706490500612942e-06+1.147446695135147e-08j)
57 12 (3.2576038178447986e-06+1.5268858842663375e-07j)
57 13 (1.4393442662010195e-06+1.2389301166528545e-07j)
57 14 (6.732476410811202e-07+7.452749496544627e-08j)
57 15 (3.3875036468115593e-07+3.6501185604466176e-08j)
57 16 (1.5919227305783242e-07+1.1158276165015784e-08j)
57 17 (8.443826529557903e-08+7.583369257024539e-09j)
57 18 (4.147146462361372e-08+6.089491383447489e-09j)
57 19 (1.9650746474748712e-08+2.7257468525858744e-09j)
57 20 (8.567958621838898e-09+8.01444968008032e-10j)
57 21 (3.860043932341906e-09+2.954260647004828e-10j)
57 22 (1.8473947073246618e-09+3.0514583456438496e-10j)
57 23 (5.97459444253116e-10+2.296322460609667e-10j)
57 24 (-1.2872045701938502e-10+1.884096338586201e-10j)
57 25 (-7.235197710396255e-10+2.105330440158853e-10j)
57 26 (-1.9351445776649317e-09+3.278794149046871e-10j)
57 27 (-4.224222866308583e-09+7.081665191766316e-10j)
57 28 (-8.33161271223412e-09+1.6481353882658748e-09j)
57 29 (-1.8014891361933987e-08+1.4955591819421986e-09j)
57 30 (-4.231381047304266e-08+5.753517416340411e-09j)
57 31 (-9.185710543141418e-08+1.0368319189391657e-08j)
57 32 (-1.9192636621951976e-07+2.140177302995406e-08j)
57 33 (-4.2128590987743806e-07+3.447052206835238e-08j)
57 34 (-9.541274351201533e-07+8.122110719335244e-08j)
57 35 (-2.0702110161792824e-06+7.707800401731311e-08j)
57 36 (-4.418022438823291e-06+1.0610471228817446e-07j)
57 37 (-9.534353889868612e-06+4.991800252308665e-07j)
57 38 (-2.087332637448042e-05+1.3989447639161436e-06j)
57 39 (-4.7425771008377376e-05+2.016731277511589e-06j)
57 40 (-0.00011463980296053053+1.5876168076164468e-06j)
57 41 (-0.0002902258704994155+4.587551573354877e-06j)
57 42 (-0.0007689503652362312+1.6155132911130104e-05j)
57 43 (-0.0022533286982229753+1.0094791858762716e-05j)
57 44 (-0.0073531214663281625-3.447022008361712e-05j)
57 45 (-0.02635409718996232-6.455718007152457e-05j)
57 46 (-0.1011219031614991-9.640852311554105e-05j)
57 47 (-0.41195550572051753-6.876143519681897e-05j)
58 0 (5.319027672061631e-15-0.0003342120402119472j)
58 1 (0.413255773343468+0.0003276288388946372j)
58 2 (0.0988652596389828+0.00036036115623387557j)
58 3 (0.02547511123760294+0.00018060562984575804j)
58 4 (0.007321322646934056+0.00011128128908908985j)
58 5 (0.0022508495753966796-1.3135948760144526e-05j)
58 6 (0.0007612103005967939-4.612091695090144e-06j)
58 7 (0.000284167532000335-4.228530247863093e-06j)
58 8 (0.00011357947426038307-1.1466307768731616e-06j)
58 9 (4.778109280201763e-05-7.037522317483731e-07j)
58 10 (2.0281069335757948e-05-9.427952959841106e-07j)
58 11 (8.890210167118676e-06-5.562771262957891e-07j)
58 12 (3.842131312672014e-06-3.10430045536522e-07j)
58 13 (1.725375155281566e-06-1.917053479317303e-07j)
58 14 (8.114699763897288e-07-1.2649022396443352e-07j)
58 15 (3.497487881255152e-07-7.09317873164759e-08j)
58 16 (1.506477691736587e-07-2.7519159014234816e-08j)
58 17 (6.85735460720735e-08-1.2426311907098727e-08j)
58 18 (2.7990073483784603e-08-4.625422645210649e-09j)
58 19 (1.2314192534758682e-08-2.4121565441064633e-09j)
58 20 (6.053440365301881e-09-1.0153011320019273e-09j)
58 21 (2.9415673881847567e-09-4.123405711966351e-10j)
58 22 (1.5003881620446105e-09-2.786995686849692e-10j)
58 23 (4.3702380047626364e-10-2.34607074958146e-10j)
58 24 (-2.44987158535111e-10-4.7856299043458395e-11j)
58 25 (-1.0443583888725263e-09+8.414188882205218e-11j)
58 26 (-2.7945930818164825e-09+1.3119852206701573e-10j)
58 27 (-5.823667949623181e-09+2.346105803077706e-10j)
58 28 (-1.1474892181572038e-08+1.0459042939866302e-09j)
58 29 (-2.0876227851734563e-08+1.9802227260888067e-09j)
58 30 (-4.053966471399237e-08+3.5164520825932674e-09j)
58 31 (-8.308625857384569e-08+6.582289810907101e-09j)
58 32 (-1.8324306139306403e-07+1.0281594116436852e-08j)
58 33 (-4.108355865169764e-07+1.9755897678737584e-08j)
58 34 (-9.244660709537029e-07+4.070881950242919e-08j)
58 35 (-2.0336937017489067e-06+5.5833215798884584e-08j)
58 36 (-4.450933940843357e-06+3.431722372027099e-08j)
58 37 (-1.0090341394517426e-05-3.293345700274868e-07j)
58 38 (-2.248922180065274e-05-1.0964431868639102e-06j)
58 39 (-5.2155674336003017e-05-1.5051657929691577e-06j)
58 40 (-0.00012296355691231755-5.947645920848307e-06j)
58 41 (-0.0003059069624792784-2.0205795250135106e-05j)
58 42 (-0.0008420823463409343-3.681693725093159e-05j)
58 43 (-0.002418795433663411-5.790583454112231e-05j)
58 44 (-0.007640223845241155-7.394324804490587e-05j)
58 45 (-0.026257934497109992-1.4172925048504714e-05j)
58 46 (-0.09892586503084834+5.476766663054678e-05j)
58 47 (-0.40918399689649726+9.652029728006225e-05j)
59 0 (1.3646522190467378e-14-6.079754287356767e-05j)
59 1 (0.40981284310388205+0.00047047085345403955j)
59 2 (0.09817612330414086+0.0005197943320092836j)
59 3 (0.025564678687772985+0.00040280895810174334j)
59 4 (0.007221104920697756+0.00014539658203847054j)
59 5 (0.002152439135937594+9.108312560811893e-05j)
59 6 (0.0007468001914821829+1.4832485479663165e-05j)
59 7 (0.0002872606239925919-9.909631411216608e-07j)
59 8 (0.00011864596311130424-1.001101364922399e-06j)
59 9 (5.09224511516193e-05-1.572144062406703e-06j)
59 10 (2.234973218593915e-05-2.2049846049000773e-07j)
59 11 (9.974826993841878e-06-1.2129424196372937e-07j)
59 12 (4.3394508527757786e-06-8.400314785998458e-08j)
59 13 (1.950712024562527e-06-4.910996587313739e-08j)
59 14 (8.766234550984853e-07-1.8178062490950797e-08j)
59 15 (4.1071553689603245e-07-6.996091515535451e-09j)
59 16 (1.872632258826856e-07-4.7102131530553824e-09j)
59 17 (8.630934618127365e-08-2.780609301052296e-09j)
59 18 (3.7960386113864165e-08-6.132656846835697e-10j)
59 19 (1.5134121181282442e-08-3.332945099504551e-10j)
59 20 (6.682778424884224e-09-6.737072458835478e-10j)
59 21 (3.0877621958752188e-09-4.1714740988533125e-12j)
59 22 (1.1902296602423044e-09-9.59732439217307e-11j)
59 23 (2.9296601733786424e-10-7.18143899795691e-11j)
59 24 (-3.132294106282434e-10-1.0612790596392339e-10j)
59 25 (-9.908908530815364e-10-1.3726232512891244e-10j)
59 26 (-2.0995353449635977e-09-1.9686280036083257e-10j)
59 27 (-4.246980782712628e-09-1.0397657349886551e-11j)
59 28 (-9.837826997350107e-09-5.819722777059105e-10j)
59 29 (-2.048734831431434e-08-1.1510582140703755e-09j)
59 30 (-4.3465937961739886e-08-7.417484908750063e-11j)
59 31 (-9.567626448064045e-08-1.089210573684168e-09j)
59 32 (-2.000053917874188e-07-6.04043965665022e-09j)
59 33 (-4.013874677134241e-07+2.9862159950343366e-08j)
59 34 (-8.543960523196157e-07+8.93893131717994e-08j)
59 35 (-1.908967631990087e-06+1.6049672062807604e-07j)
59 36 (-4.359737722508802e-06+3.217352678126758e-07j)
59 37 (-1.0558855860402783e-05+5.162173443403023e-07j)
59 38 (-2.5416038375821227e-05+6.913987940450673e-07j)
59 39 (-5.911641870842878e-05-6.94802702686721e-07j)
59 40 (-0.00013896146430199334-2.9383113746098754e-06j)
59 41 (-0.00035300703369035857-9.879462443539415e-06j)
59 42 (-0.0009273212630611174-1.798525490293357e-05j)
59 43 (-0.0025871072254616922-2.6881927821912964e-05j)
59 44 (-0.0083063670646633-4.787231863508298e-05j)
59 45 (-0.02826453521282461-0.0002526437802466215j)
59 46 (-0.10417468461669366-0.0006043136454561562j)
59 47 (-0.412941247173328-0.0009753903345690152j)
60 0 (2.979073828986503e-14-0.0005573861290318041j)
60 1 (0.40992793613976486-0.00045097858946505234j)
60 2 (0.10020328154007803-0.0005841663059421727j)
60 3 (0.026133897425932234-0.0003051803720592341j)
60 4 (0.007462846070214715-0.00012853209416645032j)
60 5 (0.002342179231448844-2.779812373755027e-05j)
60 6 (0.0008098564585446412-8.04527196767845e-06j)
60 7 (0.0003103682019246372-3.5314856924311637e-06j)
60 8 (0.00012091948814111038-3.208667717421437e-07j)
60 9 (4.970651424581776e-05-1.0466809809589147e-07j)
60 10 (2.2212137197528102e-05-1.2071740084388906e-07j)
60 11 (1.0099623362678666e-05-1.9623076374765813e-07j)
60 12 (4.733948131195408e-06+3.689483591225346e-08j)
60 13 (2.1710895126239265e-06+7.009520327325636e-08j)
60 14 (9.576183332170997e-07+2.1429222313278247e-08j)
60 15 (4.487695975001799e-07+1.9809668556654744e-08j)
60 16 (2.1029929028383615e-07+1.907874071997789e-08j)
60 17 (1.0119848491292504e-07+1.0867851502079066e-08j)
60 18 (4.9473391385510844e-08+6.5719725737830726e-09j)
60 19 (2.393903325310598e-08+3.4714400075411738e-09j)
60 20 (1.095286386811394e-08+1.1120750216260054e-09j)
60 21 (4.543286731644096e-09+8.493955642617852e-10j)
60 22 (2.133661846196852e-09+2.6670375166219486e-10j)
60 23 (7.705014523696087e-10+9.547685231547045e-11j)
60 24 (1.3445979641372928e-10+9.447083274675238e-11j)
60 25 (-4.496692127400597e-10+1.8576676683336816e-10j)
60 26 (-1.3723000860555924e-09+1.9214785147427092e-10j)
60 27 (-3.4293958092702856e-09+2.7637464203777127e-10j)
60 28 (-7.04382285238798e-09-6.597283891916465e-11j)
60 29 (-1.3438131636776232e-08-1.316153686674484e-09j)
60 30 (-2.765176328015762e-08-1.0832032206811584e-09j)
60 31 (-6.02668017652793e-08+9.115894779930778e-10j)
60 32 (-1.3777891717977797e-07+1.254835330290913e-09j)
60 33 (-3.3317154168536643e-07+1.5824060076082454e-08j)
60 34 (-7.997404242691205e-07+4.232205900261462e-08j)
60 35 (-1.7119506057340275e-06+8.966267012124305e-08j)
60 36 (-3.857060146295703e-06+1.531430359739332e-07j)
60 37 (-9.084147333453788e-06+2.575557464176322e-09j)
60 38 (-2.0683804251543453e-05+9.727927352948088e-08j)
60 39 (-4.718087767214449e-05+3.548602859269261e-07j)
60 40 (-0.0001175897711624959+1.1915063507432241e-07j)
60 41 (-0.000297277904533819-1.1215188772893206e-06j)
60 42 (-0.0008108443846381086-5.657328986959869e-06j)
60 43 (-0.0023942411511907085+1.6682144768148113e-05j)
60 44 (-0.0075728016938716464+0.00016275752595458555j)
60 45 (-0.026208751104384892+0.00022189604205504962j)
60 46 (-0.10045295107682459+0.00033022127952972815j)
60 47 (-0.4119038416267661+0.00013297803695845346j)
61 0 (-1.0344681247676998e-14-0.000196671475198554j)
61 1 (0.41005604543158725-0.0005316946055031369j)
61 2 (0.09950440087222905-0.0002178720478465942j)
61 3 (0.026088482356242067-9.942918585137315e-05j)
61 4 (0.007433686549126458-1.1047620218902869e-05j)
61 5 (0.0022656702784040967-3.5030506327733276e-06j)
61 6 (0.0007895903670474008-3.980272375782198e-06j)
61 7 (0.0003036778395398872-6.042180082478401e-06j)
61 8 (0.00012359519146460009-2.4150272643131764e-06j)
61 9 (5.2653189771577995e-05-5.810018404366032e-07j)
61 10 (2.2479883105743944e-05-1.0910919602163666e-07j)
61 11 (9.784611070098888e-06-1.3641984810099997e-07j)
61 12 (4.34959137475084e-06-5.91067100795956e-08j)
61 13 (1.850169814337818e-06+2.3428339331644496e-08j)
61 14 (8.2943270246576e-07+1.2720379014605569e-08j)
61 15 (3.8034212353284625e-07-1.0327337231165246e-08j)
61 16 (1.6887422200025974e-07-9.07614095688971e-09j)
61 17 (8.238923822262902e-08-1.8763656489246913e-09j)
61 18 (3.404830400462437e-08-1.1964877912026161e-09j)
61 19 (1.577339872812158e-08-6.651539052708004e-10j)
61 20 (6.927566235744303e-09-5.713187463857039e-11j)
61 21 (3.211267134319071e-09-4.00035616032901e-11j)
61 22 (1.4270452205061834e-09-6.837085263799458e-11j)
61 23 (4.896836594109618e-10+1.437323319513731e-11j)
61 24 (-9.985931797270582e-11-6.810695547809278e-11j)
61 25 (-6.461084957715915e-10-3.2459198878807647e-10j)
61 26 (-1.3886775493955037e-09-9.554954508453582e-10j)
61 27 (-2.9484549244239564e-09-1.5021411472958588e-09j)
61 28 (-6.952515544112402e-09-3.0985529939492676e-09j)
61 29 (-1.603538999555962e-08-5.022357289300186e-09j)
61 30 (-3.400612322475245e-08-8.079862925199741e-09j)
61 31 (-6.829507127908015e-08-1.0537413640340993e-08j)
61 32 (-1.355412843711704e-07-2.3012246248362498e-08j)
61 33 (-2.9613348277312035e-07-2.2615050975900603e-08j)
61 34 (-7.097863459438877e-07-3.3081785558895135e-08j)
61 35 (-1.6280713160163952e-06-9.333380674423437e-08j)
61 36 (-3.802534528822507e-06-4.190898385914411e-07j)
61 37 (-9.133336057608504e-06-6.187572910256723e-07j)
61 38 (-2.1782564300306338e-05-1.2000108779910185e-06j)
61 39 (-5.222962093197669e-05-1.1592665935547855e-06j)
61 40 (-0.0001236535887456161-1.5080501987186486e-06j)
61 41 (-0.0003105800527900347-1.7171953680799262e-06j)
61 42 (-0.0008170515021843754+6.95659422827503e-06j)
61 43 (-0.00238915248369456+4.4207003162734084e-05j)
61 44 (-0.007499690492942672+0.00012810427890410996j)
61 45 (-0.026554260678031273+9.868304308254609e-05j)
61 46 (-0.10093798014770136-0.0002761595866070461j)
61 47 (-0.41447807558441474+5.900718291830565e-05j)
62 0 (3.805660586740211e-15+0.0003584321852017684j)
62 1 (0.40801112090717606-7.49802541965484e-06j)
62 2 (0.10004230832033087-0.00024095851090272176j)
62 3 (0.025982849275608687-0.00011458343832752984j)
62 4 (0.007490633969133752-8.236200887841109e-05j)
62 5 (0.0023094766694759035-6.59833644941047e-05j)
62 6 (0.0008065956156809114-3.62827908433592e-05j)
62 7 (0.0003068399556628305-1.528625167460521e-05j)
62 8 (0.0001202969718911264-7.661754606578877e-06j)
62 9 (4.9234738014753195e-05-1.8119812887963752e-06j)
62 10 (2.0891640314782608e-05+3.8251486964732967e-07j)
62 11 (9.353318551391245e-06+5.341931881768765e-07j)
62 12 (4.158500329347099e-06+1.247995917807898e-07j)
62 13 (1.8490472535012286e-06-5.2586816342432035e-08j)
62 14 (8.418896427217467e-07-6.218585215497609e-08j)
62 15 (3.948513026014536e-07-2.880389413793451e-08j)
62 16 (1.8912679449249263e-07-1.4404460076862141e-08j)
62 17 (9.612546524225138e-08-5.132476724789189e-09j)
62 18 (4.500870770157852e-08-1.4312921827162464e-09j)
62 19 (2.1931697412126392e-08+1.785211427135997e-10j)
62 20 (1.0023114735596017e-08-5.679112932858993e-10j)
62 21 (4.5829067609440715e-09-6.335513568000264e-10j)
62 22 (1.8257896494863422e-09-4.848461343037442e-10j)
62 23 (6.110048718621224e-10-2.67812743308183e-10j)
62 24 (-1.1077992435900263e-10-2.1988602874264015e-10j)
62 25 (-8.137853090190725e-10-2.2631959481546483e-10j)
62 26 (-1.7045929339598842e-09-1.7128763611048304e-10j)
62 27 (-3.5351729528622674e-09-2.092774093255978e-10j)
62 28 (-6.924225923285202e-09-2.9112856417984714e-11j)
62 29 (-1.4430888659159707e-08-4.806052298962698e-10j)
62 30 (-3.3952209444790416e-08-5.810909539245995e-10j)
62 31 (-7.475762515243859e-08-1.0291891881386446e-09j)
62 32 (-1.5453393040155914e-07-2.403321541474873e-10j)
62 33 (-3.3101541228750796e-07+1.4930010857142368e-09j)
